,STNAME,CTYNAME,YEAR,TOT_POP
2219,California,Glenn County,7,1032
2220,California,Glenn County,7,742
2221,California,Glenn County,7,537
2222,California,Glenn County,7,531
2223,California,Glenn County,8,27776
2224,California,Glenn County,8,1968
2225,California,Glenn County,8,2146
2226,California,Glenn County,8,2048
2227,California,Glenn County,8,2038
2228,California,Glenn County,8,1835
2229,California,Glenn County,8,1743
2230,California,Glenn County,8,1744
2231,California,Glenn County,8,1649
2232,California,Glenn County,8,1536
2233,California,Glenn County,8,1543
2234,California,Glenn County,8,1828
2235,California,Glenn County,8,1867
2236,California,Glenn County,8,1675
2237,California,Glenn County,8,1314
2238,California,Glenn County,8,1033
2239,California,Glenn County,8,753
2240,California,Glenn County,8,527
2241,California,Glenn County,8,529
2242,California,Glenn County,9,27851
2243,California,Glenn County,9,1974
2244,California,Glenn County,9,2122
2245,California,Glenn County,9,2034
2246,California,Glenn County,9,2036
2247,California,Glenn County,9,1844
2248,California,Glenn County,9,1792
2249,California,Glenn County,9,1704
2250,California,Glenn County,9,1684
2251,California,Glenn County,9,1510
2252,California,Glenn County,9,1536
2253,California,Glenn County,9,1767
2254,California,Glenn County,9,1838
2255,California,Glenn County,9,1735
2256,California,Glenn County,9,1404
2257,California,Glenn County,9,1028
2258,California,Glenn County,9,786
2259,California,Glenn County,9,523
2260,California,Glenn County,9,534
2261,California,Glenn County,10,27956
2262,California,Glenn County,10,2009
2263,California,Glenn County,10,2095
2264,California,Glenn County,10,2086
2265,California,Glenn County,10,1969
2266,California,Glenn County,10,1804
2267,California,Glenn County,10,1873
2268,California,Glenn County,10,1669
2269,California,Glenn County,10,1742
2270,California,Glenn County,10,1534
2271,California,Glenn County,10,1509
2272,California,Glenn County,10,1705
2273,California,Glenn County,10,1858
2274,California,Glenn County,10,1742
2275,California,Glenn County,10,1409
2276,California,Glenn County,10,1076
2277,California,Glenn County,10,809
2278,California,Glenn County,10,546
2279,California,Glenn County,10,521
2280,California,Glenn County,11,28047
2281,California,Glenn County,11,1995
2282,California,Glenn County,11,2099
2283,California,Glenn County,11,2156
2284,California,Glenn County,11,1922
2285,California,Glenn County,11,1806
2286,California,Glenn County,11,1874
2287,California,Glenn County,11,1747
2288,California,Glenn County,11,1729
2289,California,Glenn County,11,1521
2290,California,Glenn County,11,1531
2291,California,Glenn County,11,1617
2292,California,Glenn County,11,1852
2293,California,Glenn County,11,1745
2294,California,Glenn County,11,1424
2295,California,Glenn County,11,1108
2296,California,Glenn County,11,836
2297,California,Glenn County,11,540
2298,California,Glenn County,11,545
2299,California,Humboldt County,1,134623
2300,California,Humboldt County,1,7738
2301,California,Humboldt County,1,7324
2302,California,Humboldt County,1,7242
2303,California,Humboldt County,1,9531
2304,California,Humboldt County,1,11878
2305,California,Humboldt County,1,10743
2306,California,Humboldt County,1,9252
2307,California,Humboldt County,1,7989
2308,California,Humboldt County,1,7079
2309,California,Humboldt County,1,8771
2310,California,Humboldt County,1,9978
2311,California,Humboldt County,1,10339
2312,California,Humboldt County,1,9034
2313,California,Humboldt County,1,5691
2314,California,Humboldt County,1,3980
2315,California,Humboldt County,1,3040
2316,California,Humboldt County,1,2449
2317,California,Humboldt County,1,2565
2318,California,Humboldt County,2,134611
2319,California,Humboldt County,2,7738
2320,California,Humboldt County,2,7324
2321,California,Humboldt County,2,7242
2322,California,Humboldt County,2,9531
2323,California,Humboldt County,2,11878
2324,California,Humboldt County,2,10743
2325,California,Humboldt County,2,9252
2326,California,Humboldt County,2,7989
2327,California,Humboldt County,2,7079
2328,California,Humboldt County,2,8771
2329,California,Humboldt County,2,9978
2330,California,Humboldt County,2,10338
2331,California,Humboldt County,2,9032
2332,California,Humboldt County,2,5691
2333,California,Humboldt County,2,3979
2334,California,Humboldt County,2,3038
2335,California,Humboldt County,2,2446
2336,California,Humboldt County,2,2562
2337,California,Humboldt County,3,135000
2338,California,Humboldt County,3,7736
2339,California,Humboldt County,3,7330
2340,California,Humboldt County,3,7234
2341,California,Humboldt County,3,9629
2342,California,Humboldt County,3,12141
2343,California,Humboldt County,3,10606
2344,California,Humboldt County,3,9376
2345,California,Humboldt County,3,7988
2346,California,Humboldt County,3,7130
2347,California,Humboldt County,3,8640
2348,California,Humboldt County,3,9900
2349,California,Humboldt County,3,10346
2350,California,Humboldt County,3,9148
2351,California,Humboldt County,3,5755
2352,California,Humboldt County,3,4018
2353,California,Humboldt County,3,3013
2354,California,Humboldt County,3,2444
2355,California,Humboldt County,3,2566
2356,California,Humboldt County,4,135215
2357,California,Humboldt County,4,7639
2358,California,Humboldt County,4,7315
2359,California,Humboldt County,4,7220
2360,California,Humboldt County,4,9490
2361,California,Humboldt County,4,12648
2362,California,Humboldt County,4,9908
2363,California,Humboldt County,4,9698
2364,California,Humboldt County,4,7999
2365,California,Humboldt County,4,7314
2366,California,Humboldt County,4,8082
2367,California,Humboldt County,4,9655
2368,California,Humboldt County,4,10304
2369,California,Humboldt County,4,9703
2370,California,Humboldt County,4,5997
2371,California,Humboldt County,4,4204
2372,California,Humboldt County,4,2974
2373,California,Humboldt County,4,2417
2374,California,Humboldt County,4,2648
2375,California,Humboldt County,5,134560
2376,California,Humboldt County,5,7331
2377,California,Humboldt County,5,7397
2378,California,Humboldt County,5,7191
2379,California,Humboldt County,5,9252
2380,California,Humboldt County,5,13048
2381,California,Humboldt County,5,9142
2382,California,Humboldt County,5,9795
2383,California,Humboldt County,5,8223
2384,California,Humboldt County,5,7371
2385,California,Humboldt County,5,7623
2386,California,Humboldt County,5,9287
2387,California,Humboldt County,5,10117
2388,California,Humboldt County,5,9664
2389,California,Humboldt County,5,6688
2390,California,Humboldt County,5,4343
2391,California,Humboldt County,5,3042
2392,California,Humboldt County,5,2378
2393,California,Humboldt County,5,2668
2394,California,Humboldt County,6,134407
2395,California,Humboldt County,6,7383
2396,California,Humboldt County,6,7492
2397,California,Humboldt County,6,7059
2398,California,Humboldt County,6,9107
2399,California,Humboldt County,6,13241
2400,California,Humboldt County,6,8716
2401,California,Humboldt County,6,9764
2402,California,Humboldt County,6,8344
2403,California,Humboldt County,6,7492
2404,California,Humboldt County,6,7222
2405,California,Humboldt County,6,9040
2406,California,Humboldt County,6,9865
2407,California,Humboldt County,6,9845
2408,California,Humboldt County,6,7141
2409,California,Humboldt County,6,4573
2410,California,Humboldt County,6,3083
2411,California,Humboldt County,6,2342
2412,California,Humboldt County,6,2698
2413,California,Humboldt County,7,134514
2414,California,Humboldt County,7,7402
2415,California,Humboldt County,7,7442
2416,California,Humboldt County,7,7050
2417,California,Humboldt County,7,8939
2418,California,Humboldt County,7,13401
2419,California,Humboldt County,7,8727
2420,California,Humboldt County,7,9542
2421,California,Humboldt County,7,8471
2422,California,Humboldt County,7,7643
2423,California,Humboldt County,7,6999
2424,California,Humboldt County,7,8710
2425,California,Humboldt County,7,9591
2426,California,Humboldt County,7,9828
2427,California,Humboldt County,7,7806
2428,California,Humboldt County,7,4770
2429,California,Humboldt County,7,3184
2430,California,Humboldt County,7,2272
2431,California,Humboldt County,7,2737
2432,California,Humboldt County,8,135114
2433,California,Humboldt County,8,7479
2434,California,Humboldt County,8,7395
2435,California,Humboldt County,8,7159
2436,California,Humboldt County,8,8844
2437,California,Humboldt County,8,13276
2438,California,Humboldt County,8,8884
2439,California,Humboldt County,8,9273
2440,California,Humboldt County,8,8778
2441,California,Humboldt County,8,7731
2442,California,Humboldt County,8,6968
2443,California,Humboldt County,8,8277
2444,California,Humboldt County,8,9478
2445,California,Humboldt County,8,9749
2446,California,Humboldt County,8,8459
2447,California,Humboldt County,8,5047
2448,California,Humboldt County,8,3347
2449,California,Humboldt County,8,2247
2450,California,Humboldt County,8,2723
2451,California,Humboldt County,9,136314
2452,California,Humboldt County,9,7464
2453,California,Humboldt County,9,7421
2454,California,Humboldt County,9,7249
2455,California,Humboldt County,9,9015
2456,California,Humboldt County,9,13040
2457,California,Humboldt County,9,9295
2458,California,Humboldt County,9,9032
2459,California,Humboldt County,9,9253
2460,California,Humboldt County,9,7796
2461,California,Humboldt County,9,7215
2462,California,Humboldt County,9,7777
2463,California,Humboldt County,9,9312
2464,California,Humboldt County,9,9655
2465,California,Humboldt County,9,8981
2466,California,Humboldt County,9,5286
2467,California,Humboldt County,9,3534
2468,California,Humboldt County,9,2232
2469,California,Humboldt County,9,2757
2470,California,Humboldt County,10,136527
2471,California,Humboldt County,10,7454
2472,California,Humboldt County,10,7194
2473,California,Humboldt County,10,7304
2474,California,Humboldt County,10,8972
2475,California,Humboldt County,10,12902
2476,California,Humboldt County,10,9655
2477,California,Humboldt County,10,8635
2478,California,Humboldt County,10,9437
2479,California,Humboldt County,10,8105
2480,California,Humboldt County,10,7308
2481,California,Humboldt County,10,7457
2482,California,Humboldt County,10,8991
2483,California,Humboldt County,10,9524
2484,California,Humboldt County,10,8907
2485,California,Humboldt County,10,5980
2486,California,Humboldt County,10,3670
2487,California,Humboldt County,10,2295
2488,California,Humboldt County,10,2737
2489,California,Humboldt County,11,136373
2490,California,Humboldt County,11,7251
2491,California,Humboldt County,11,7209
2492,California,Humboldt County,11,7394
2493,California,Humboldt County,11,8904
2494,California,Humboldt County,11,12667
2495,California,Humboldt County,11,9823
2496,California,Humboldt County,11,8311
2497,California,Humboldt County,11,9464
2498,California,Humboldt County,11,8373
2499,California,Humboldt County,11,7417
2500,California,Humboldt County,11,7069
2501,California,Humboldt County,11,8788
2502,California,Humboldt County,11,9323
2503,California,Humboldt County,11,9062
2504,California,Humboldt County,11,6364
2505,California,Humboldt County,11,3844
2506,California,Humboldt County,11,2377
2507,California,Humboldt County,11,2733
2508,California,Imperial County,1,174528
2509,California,Imperial County,1,13526
2510,California,Imperial County,1,13841
2511,California,Imperial County,1,14536
2512,California,Imperial County,1,15047
2513,California,Imperial County,1,13188
2514,California,Imperial County,1,12511
2515,California,Imperial County,1,11686
2516,California,Imperial County,1,11374
2517,California,Imperial County,1,11567
2518,California,Imperial County,1,11413
2519,California,Imperial County,1,11084
2520,California,Imperial County,1,9236
2521,California,Imperial County,1,7367
2522,California,Imperial County,1,5371
2523,California,Imperial County,1,4420
